217.8 3.0 5.0 6.0 263.0344827586207 9.0 11.0 14.0 17.0 248.58490566037736 19.0 258.25925925925924 24.0 27.0 224.95 29.0 32.0 33.0 43.0 46.0 49.0 53.0 55.0 58.0 60.0 210.66666666666666 65.0 69.0 70.0 73.0 75.0 79.0 83.0 84.0 85.0 86.0 91.0 92.0 97.0 99.0 100.0 104.0 107.0 109.0 110.0 112.0 119.0 120.0 124.0 126.0 138.0 140.0 148.0 153.0 154.0 156.0 158.0 159.0 162.0 164.0 335.9268292682927 169.0 170.0 172.0 173.0 174.0 176.0 178.0 182.0 184.0 187.0 188.0 278.3333333333333 192.0 200.0 207.0 212.0 213.0 215.0 216.0 219.0 220.0 223.0 225.0 233.0 234.0 235.0 238.0 239.0 241.0 245.0 248.0 249.0 252.0 253.0 260.0 262.0 263.0 269.0 270.0 271.0 277.0 280.0 282.0 284.0 285.0 287.0 289.0 309.0 311.0 313.0 316.0 317.0 320.0 324.0 326.0 329.0 330.0 333.0 335.0 343.0 345.0 348.0 351.0 355.0 363.0 364.0 368.0 372.0 374.0 375.0 379.0 380.0 385.0 388.0 393.0 394.0 396.0 401.0 402.0 405.0 406.0 407.0 408.0 413.0 427.0 430.0 437.0 442.0 445.0 446.0 450.0 451.0 453.0 458.0 464.0 465.0 470.0 471.0 472.0 473.0 475.0 476.0 481.0 485.0 486.0 488.0 499.0 500.0 NA NA NA NA NA
736.08 257.0 272.5 294.0 760.1 427.3333333333333 11.0 511.6666666666667 279.0 699.84375 287.0 681.4545454545455 290.0 284.5 684.9803921568628 293.0 308.0 295.5 306.5 294.5 340.5 53.0 444.0 326.0 509.0 631.125 288.5 341.5 332.5 361.5 335.5 484.0 313.5 314.5 294.0 306.0 309.0 349.5 356.0 366.0 354.0 331.5 506.6666666666667 307.5 328.0 336.0 345.5 310.5 379.0 355.5 333.0 350.5 334.0 478.0 350.5 334.5 405.5 340.0 335.5 508.3333333333333 711.5 389.0 493.0 367.0 394.5 354.5 341.5 353.5 435.0 390.5 380.0 345.0 189.0 519.0 393.0 385.0 212.0 400.0 372.5 395.0 418.0 367.5 440.0 411.5 506.0 426.0 405.0 407.0 437.0 374.5 411.0 438.0 406.5 455.5 436.0 424.0 405.0 426.0 409.0 270.0 424.5 277.0 439.5 436.0 579.6666666666666 555.3333333333334 439.0 419.5 309.0 455.5 466.5 458.5 317.0 629.5 476.5 468.0 329.0 417.5 572.6666666666666 422.5 554.6666666666666 483.5 440.0 442.0 453.0 439.5 364.0 495.5 498.0 502.0 470.0 512.0 458.5 505.0 558.5 497.5 493.0 524.6666666666666 467.5 459.5 499.0 464.0 566.6666666666666 408.0 468.0 526.5 520.5 578.0 480.0 445.0 492.0 515.5 502.0 510.0 530.5 516.0 502.0 512.0 551.0 520.5 538.5 551.0 497.5 543.0 545.5 505.0 650.3333333333334 556.0 512.5 NA NA NA NA NA
1053.0 476.6666666666667 490.0 531.0 976.8076923076923 322.5 437.5 387.5 487.0 965.3142857142857 513.0 993.6666666666666 508.0 514.6666666666666 899.8333333333334 487.3333333333333 532.3333333333334 489.3333333333333 306.5 478.0 526.0 449.5 347.0 520.6666666666666 592.6666666666666 929.7894736842105 504.6666666666667 544.3333333333334 505.3333333333333 558.3333333333334 506.0 382.5 510.3333333333333 530.6666666666666 294.0 504.0 519.3333333333334 349.5 526.6666666666666 539.3333333333334 354.0 530.3333333333334 788.6666666666666 512.6666666666666 527.3333333333334 516.6666666666666 523.6666666666666 531.3333333333334 537.6666666666666 520.0 508.0 548.6666666666666 334.0 750.3333333333334 535.3333333333334 542.6666666666666 569.6666666666666 518.0 509.3333333333333 600.6666666666666 759.6666666666666 543.3333333333334 654.5 570.0 574.3333333333334 557.0 510.3333333333333 532.3333333333334 580.6666666666666 390.5 563.3333333333334 537.3333333333334 583.5 437.0 545.3333333333334 385.0 550.0 589.0 545.3333333333334 566.0 590.3333333333334 541.3333333333334 583.6666666666666 562.6666666666666 619.6666666666666 588.0 576.0 586.6666666666666 596.3333333333334 531.0 589.6666666666666 619.6666666666666 406.5 590.6666666666666 575.0 608.5 556.3333333333334 581.6666666666666 594.0 612.5 580.3333333333334 277.0 581.6666666666666 623.6666666666666 809.0 487.5 603.3333333333334 581.6666666666666 620.0 631.0 615.3333333333334 603.6666666666666 632.5 642.0 624.3333333333334 628.3333333333334 599.0 565.6666666666666 692.5 562.6666666666666 671.0 483.5 593.6666666666666 602.6666666666666 604.3333333333334 617.6666666666666 613.5 653.0 622.0 651.6666666666666 619.0 512.0 597.3333333333334 635.3333333333334 668.0 625.6666666666666 622.3333333333334 481.0 625.3333333333334 459.5 659.0 629.6666666666666 526.5 408.0 468.0 674.0 641.6666666666666 648.5 611.0 445.0 642.0 646.6666666666666 653.3333333333334 633.0 680.3333333333334 653.6666666666666 635.3333333333334 655.6666666666666 652.0 669.0 657.3333333333334 672.0 651.6666666666666 656.3333333333334 545.5 649.3333333333334 731.0 556.0 654.6666666666666 NA NA NA NA NA
1182.3333333333333 729.75 465.0 733.3333333333334 1173.111111111111 322.5 654.6666666666666 387.5 460.0 1170.7714285714285 845.25 1082.25 977.25 284.5 927.2 293.0 615.6666666666666 707.5 561.6666666666666 445.5 928.0 656.6666666666666 619.0 812.75 522.5 1176.5 288.5 341.5 723.0 836.0 708.5 629.3333333333334 313.5 816.5 584.0 306.0 733.5 614.0 356.0 492.5 592.0 331.5 981.25 714.5 617.0 703.6666666666666 499.5 585.6666666666666 914.0 916.25 333.0 542.5 633.6666666666666 805.5 932.75 960.75 775.5 340.0 716.0 422.0 934.75 730.5 654.5 842.75 985.75 354.5 341.5 709.5 435.0 644.0 751.5 555.0 789.0 649.6666666666666 718.0 614.3333333333334 724.6666666666666 400.0 553.0 395.0 418.0 554.5 440.0 731.5 788.6666666666666 573.0 576.5 407.0 790.75 374.5 411.0 888.5 637.0 822.0 776.75 788.3333333333334 560.5 578.0 756.5 612.5 581.5 672.0 439.5 640.5 727.5 701.0 761.5 419.5 798.6666666666666 791.0 785.0 605.0 778.3333333333334 803.0 476.5 827.0 787.6666666666666 785.0 818.0 422.5 959.6666666666666 681.3333333333334 440.0 773.75 841.25 745.0 818.3333333333334 668.0 621.0 662.5 896.25 512.0 627.5 883.5 966.25 838.5 842.75 481.0 875.25 706.6666666666666 692.0 954.0 714.3333333333334 757.5 468.0 847.5 810.0 791.0 657.5 769.0 740.0 820.0 754.5 510.0 791.5 841.0 951.0 512.0 742.5 865.5 684.0 770.5 497.5 848.75 740.0 844.25 982.0 730.0 874.0 NA NA NA NA NA
1240.3333333333333 1036.0 767.6666666666666 531.0 1352.0 632.3333333333334 437.5 677.0 460.0 1354.5 774.0 1186.6666666666667 1021.0 646.6666666666666 1281.8 624.0 308.0 986.3333333333334 306.5 762.3333333333334 1037.6666666666667 958.5 901.0 786.0 806.3333333333334 1348.8333333333333 613.6666666666666 676.3333333333334 948.6666666666666 1197.6666666666667 1168.3333333333333 904.5 313.5 820.6666666666666 987.5 669.6666666666666 921.0 1047.3333333333333 655.3333333333334 753.6666666666666 839.75 650.0 919.5 714.5 1096.0 616.5 770.0 310.5 1093.6666666666667 1005.6666666666666 333.0 806.0 664.0 970.0 933.0 1172.3333333333333 969.3333333333334 661.3333333333334 989.3333333333334 719.3333333333334 976.0 907.0 863.0 1199.6666666666667 906.0 657.0 649.6666666666666 921.3333333333334 709.0 390.5 953.0 801.6666666666666 694.5 911.75 915.3333333333334 1012.25 550.0 687.6666666666666 811.3333333333334 680.0 725.0 800.6666666666666 440.0 731.5 608.5 826.6666666666666 815.6666666666666 407.0 1227.3333333333333 673.3333333333334 726.6666666666666 1164.6666666666667 673.5 1087.0 923.0 957.0 803.3333333333334 848.0 944.3333333333334 827.6666666666666 855.6666666666666 899.3333333333334 712.6666666666666 857.6666666666666 905.3333333333334 781.0 930.0 714.6666666666666 620.0 945.6666666666666 917.0 831.3333333333334 632.5 979.3333333333334 753.3333333333334 1020.0 1049.75 727.6666666666666 692.5 740.0 835.0 483.5 737.0 940.6666666666666 736.3333333333334 914.3333333333334 796.0 869.6666666666666 861.0 662.5 1120.3333333333333 783.6666666666666 865.0 1178.3333333333333 1073.6666666666667 1039.6666666666667 1255.3333333333333 772.3333333333334 1144.3333333333333 880.0 1049.75 1154.3333333333333 748.5 757.5 737.6666666666666 526.5 1018.0 1076.25 657.5 935.3333333333334 919.6666666666666 1184.25 920.0 778.3333333333334 957.0 797.0 1254.6666666666667 778.6666666666666 921.0 1268.0 684.0 970.3333333333334 755.0 801.6666666666666 1122.5 1033.6666666666667 1236.75 1087.5 1048.5 NA NA NA NA NA
1272.6666666666667 1298.5 1149.0 854.6666666666666 1550.1666666666667 630.5 437.5 635.0 790.6666666666666 1520.4285714285713 1094.5 1081.0 1251.75 1269.0 1397.0 1075.0 308.0 839.0 702.3333333333334 958.0 1378.5 1125.3333333333333 1088.6666666666667 484.0 1357.5 1494.9 288.5 919.5 997.5 1384.0 1211.5 1114.0 688.6666666666666 676.5 967.0 741.5 1118.0 1267.5 356.0 991.5 354.0 966.0 1093.0 955.3333333333334 1103.3333333333333 895.6666666666666 715.0 310.5 1099.0 1216.0 701.3333333333334 1323.75 736.0 1189.0 947.0 1165.5 775.5 934.75 1229.5 739.0 1243.6666666666667 730.5 967.0 1243.5 1084.3333333333333 765.0 898.5 1117.5 972.5 754.6666666666666 1143.0 1331.5 949.6666666666666 1058.0 1334.25 957.6666666666666 550.0 1112.3333333333333 1164.5 733.0 1145.75 554.5 818.6666666666666 972.0 888.3333333333334 784.0 1121.0 407.0 1144.5 756.0 955.25 1166.0 966.6666666666666 974.0 1360.0 1203.0 1044.0 1057.75 756.5 1291.0 909.3333333333334 1141.0 439.5 640.5 727.5 1317.75 1278.5 927.5 906.6666666666666 791.0 1408.75 800.0 632.5 1181.25 476.5 1441.0 1382.6666666666667 839.0 940.3333333333334 855.0 1043.6666666666667 824.3333333333334 1018.25 1413.0 829.0 884.5 1012.0 1304.5 621.0 923.3333333333334 1305.5 1157.75 627.5 1274.0 1312.75 891.0 1287.0 1282.5 1359.75 851.0 1296.3333333333333 1251.0 1030.3333333333333 995.6666666666666 900.0 833.3333333333334 1229.5 1287.0 933.0 1109.75 908.5 1333.0 754.5 884.0 791.5 1024.3333333333333 1181.5 1211.25 1316.75 1210.5 934.3333333333334 1175.0 894.5 1251.25 1363.3333333333333 1271.75 1444.5 1301.0 1229.6666666666667 NA NA NA NA NA
1152.0 1413.6666666666667 1337.3333333333333 1279.0 1640.0 981.6666666666666 1001.5 1009.3333333333334 858.6666666666666 1672.2727272727273 1064.3333333333333 1081.0 1636.0 1202.3333333333333 1524.3333333333333 1014.3333333333334 308.0 1135.0 1004.0 1471.0 1442.3333333333333 958.5 901.0 869.3333333333334 1376.6666666666667 1730.8 769.3333333333334 1546.6666666666667 997.5 1458.3333333333333 1361.3333333333333 904.5 991.5 1005.6666666666666 1249.75 1035.6666666666667 1286.3333333333333 1392.0 994.75 1371.6666666666667 785.0 1294.0 1286.0 714.5 994.0 1093.6666666666667 1051.0 310.5 1325.0 1348.3333333333333 788.0 1545.6666666666667 1051.0 1403.0 1182.6666666666667 1320.0 1069.6666666666667 1241.6666666666667 1385.0 1066.3333333333333 1360.0 1072.3333333333333 1188.3333333333333 1243.5 1318.5 1060.5 1450.2 1289.3333333333333 1213.3333333333333 1364.25 1306.6666666666667 1517.3333333333333 824.5 1229.0 1353.3333333333333 1175.25 926.6666666666666 1268.75 1135.6666666666667 1077.6666666666667 1059.6666666666667 554.5 1383.0 731.5 608.5 1088.3333333333333 1477.3333333333333 810.6666666666666 1310.3333333333333 1061.3333333333333 1171.6666666666667 1326.0 901.0 974.0 1340.5 1359.0 1368.6666666666667 944.0 756.5 1588.2 581.5 1492.6666666666667 836.3333333333334 965.3333333333334 1036.0 1270.0 1358.3333333333333 1209.0 894.5 791.0 1477.3333333333333 1091.0 972.3333333333334 1303.3333333333333 476.5 1460.0 1495.5 1132.0 692.5 1128.0 1061.0 886.0 1269.0 1555.0 1109.3333333333333 1174.3333333333333 796.0 1361.0 976.0 909.5 1487.6666666666667 1141.0 966.0 1347.5 1328.0 1139.3333333333333 1418.6666666666667 1570.3333333333333 1383.6666666666667 1107.0 1194.0 1403.0 1250.0 940.0 1162.3333333333333 1334.75 1263.3333333333333 1474.25 1004.6666666666666 1193.0 1143.6666666666667 1317.5 1052.3333333333333 1135.0 1091.0 1536.5 1326.6666666666667 1209.6666666666667 1609.3333333333333 1210.5 1198.25 1390.6666666666667 1180.6666666666667 1524.0 1558.25 1562.0 1610.2 1412.5 1398.6666666666667 NA NA NA NA NA
1152.0 1519.5 1413.0 1279.0 1788.8333333333333 1192.0 907.6666666666666 886.0 1618.5 1874.3636363636363 1338.25 1322.0 1574.5 1697.5 1718.3333333333333 1507.0 799.6666666666666 1556.0 1701.5 1629.0 1304.0 1249.6666666666667 901.0 484.0 1625.25 1846.7857142857142 288.5 1723.0 1272.3333333333333 1749.4333333333334 1211.5 1204.0 1257.3333333333333 1269.0 1120.3333333333333 1278.5 1655.5 1687.5 1210.6666666666667 1782.5 1351.0 1080.0 1286.0 1084.6666666666667 1261.0 1314.25 921.0 802.3333333333334 1316.0 1464.5 1169.6666666666667 1509.0 1628.6666666666667 1573.75 947.0 1294.0 1155.5 1098.0 1396.5 942.5 1570.5 1612.75 1498.0 1429.3333333333333 1507.0 1060.5 1517.25 1475.3333333333333 1292.0 1399.3333333333333 1282.0 1628.5 1144.6666666666667 1624.6666666666667 1718.3333333333333 1549.0 1609.75 1263.0 886.0 1508.5 1301.25 554.5 1677.0 1086.3333333333333 1009.6666666666666 1649.0 1575.3333333333333 1128.25 1642.0 1330.75 245.0 1570.5 1197.6666666666667 1290.6666666666667 1512.3333333333333 1634.75 1289.5 1596.0 1120.0 1653.0 1036.6666666666667 1505.5 439.5 1307.0 1190.5 1560.0 1571.5 927.5 1197.0 791.0 1351.0 1606.5 1300.0 1612.5 911.6666666666666 1570.6666666666667 1711.3333333333333 1352.25 692.5 1681.0 1306.3333333333333 1129.5 1105.5 1537.5 1301.0 1135.0 1125.3333333333333 1228.0 1027.0 1203.0 1656.75 1370.25 1244.0 1552.6666666666667 1556.25 1119.0 1599.25 1751.0 1369.0 851.0 1395.3333333333333 1529.75 1434.0 1230.0 1482.0 1689.3333333333333 1520.0 1642.3333333333333 1328.0 1435.25 1509.75 1529.0 1100.5 1485.25 1316.5 1768.5 1181.5 1579.5 1740.3333333333333 1430.0 1508.6666666666667 1788.75 1136.0 1706.25 1527.3333333333333 1743.3333333333333 1676.0 1560.0 1602.75 NA NA NA NA NA
1623.25 1681.6666666666667 1763.25 1279.0 1868.0 846.5 1356.0 1303.3333333333333 1615.3333333333333 2008.0 927.0 1612.25 1725.6666666666667 1617.0 1933.3333333333333 1674.3333333333333 1502.5 1470.5 1701.5 1766.0 1304.0 1748.5 1274.0 981.6666666666666 1915.3333333333333 2028.75 858.6666666666666 1800.6666666666667 1611.0 2054.0689655172414 1467.3333333333333 1526.0 1768.6666666666667 1623.5 1508.75 1160.3333333333333 1874.3333333333333 1827.0 1767.5 1821.0 873.5 559.0 1532.0 1692.75 1618.5 1790.6666666666667 1285.0 310.5 1316.0 1639.0 788.0 1905.0 1916.25 1644.6666666666667 947.0 1556.0 1446.0 1098.0 1618.6666666666667 1323.6666666666667 1715.3333333333333 1386.5 1526.6666666666667 1761.75 1904.0 1060.5 1882.0 1657.5 1732.5 1142.5 1559.6666666666667 1766.0 1842.0 1527.5 1766.5 1391.5 1609.3333333333333 1616.5 1262.6666666666667 1680.6666666666667 1748.6666666666667 1044.0 1690.5 1724.0 1345.0 1867.75 1859.75 1490.6666666666667 1819.5 1393.3333333333333 1447.6666666666667 1539.3333333333333 1448.25 1705.5 1924.75 1649.6666666666667 1537.0 1630.3333333333333 756.5 1760.0 1419.5 1675.3333333333333 955.3333333333334 1529.3333333333333 1190.5 1560.0 1753.0 1297.0 1641.0 791.0 1351.0 1732.3333333333333 1659.0 1612.5 1205.5 1662.0 1638.5 839.0 1118.6666666666667 1734.3333333333333 1229.0 1129.5 1427.3333333333333 1689.3333333333333 1931.25 1574.75 796.0 1490.0 1105.5 1306.3333333333333 1681.6666666666667 1245.6666666666667 1101.0 1963.0 1936.6666666666667 1119.0 1769.6666666666667 1903.0 1598.0 1454.0 1775.6666666666667 1750.3333333333333 1441.3333333333333 1641.0 1482.0 1902.25 1861.6666666666667 1946.5 1771.0 1416.3333333333333 1403.0 1317.5 1452.6666666666667 1189.5 1607.3333333333333 1768.5 1463.0 1733.6666666666667 1630.5 1824.25 1749.0 1873.0 1435.0 1786.3333333333333 1356.0 1761.0 1835.6666666666667 1412.5 1375.0 NA NA NA NA NA
1868.3333333333333 1967.5 1509.5 1279.0 2066.75 1341.0 1356.0 886.0 1430.5 2233.4545454545455 1367.3333333333333 1809.6666666666667 2030.25 1851.6666666666667 1919.5 1507.0 2029.6666666666667 1701.3333333333333 1981.5 1913.5 1593.6666666666667 1939.0 901.0 1017.5 1937.0 2258.0 1301.5 1952.0 1802.0 2256.095238095238 1564.0 1717.0 1918.25 1826.0 1450.6666666666667 1647.75 2141.25 1920.0 1767.5 1720.5 873.5 1864.3333333333333 1732.0 1703.6666666666667 1618.5 2078.75 1066.0 932.0 1788.5 1464.5 1249.0 1819.5 2127.3333333333335 1824.5 1358.0 1294.0 1155.5 1454.3333333333333 1396.5 1594.0 1969.0 1690.0 1782.0 2029.3333333333333 2014.5 1431.6666666666667 1941.5 1747.3333333333333 2096.3333333333335 1490.3333333333333 1894.0 1872.0 1921.3333333333333 1745.6666666666667 1950.6666666666667 1649.0 1446.0 1812.3333333333333 2059.5 1914.5 1953.5 1425.0 1849.6666666666667 2160.6666666666665 2129.0 1868.6666666666667 1849.0 1948.0 1948.3333333333333 1073.0 2158.25 1817.5 1478.0 2091.3333333333335 1852.0 1886.25 1445.5 1868.0 1233.3333333333333 1966.75 1669.3333333333333 1836.0 1692.5 2003.5 1530.6666666666667 1560.0 1787.0 1609.0 1851.0 1266.6666666666667 1622.6666666666667 1634.0 1612.0 1865.25 1530.6666666666667 1792.0 1846.6666666666667 1295.3333333333333 1812.0 1682.5 1579.3333333333333 1496.3333333333333 1990.3333333333333 1863.0 1943.0 1985.0 796.0 1751.0 1491.0 1776.75 1967.5 1523.25 1214.0 2062.0 1950.5 1499.6666666666667 2062.0 1996.3333333333333 1782.25 2096.6666666666665 1798.0 1721.5 1958.5 1840.3333333333333 1716.3333333333333 1792.0 1850.0 2157.6666666666665 1916.3333333333333 1064.0 1835.5 1635.6666666666667 1100.5 1557.6666666666667 2076.75 1905.3333333333333 1938.5 1835.0 1823.6666666666667 2148.0 1729.6666666666667 1835.0 1276.0 1715.5 1630.0 1909.0 1900.5 1680.0 1691.6666666666667 NA NA NA NA NA
