2 3 4 3 5 3 2 3 3 9 3 3 3 4 4 4 4 2 2 2 3 4 2 3 3 13 3 3 3 11 3 4 8 4 4 3 3 3 4 2 3 3 3 4 2 2 3 3 3 2 3 2 2 3 2 3 2 1 3 3 4 3 2 3 3 4 2 2 3 3 3 3 2 2 3 3 3 4 3 2 4 4 2 2 3 3 8 3 2 3 3 4 3 2 3 3 2 3 2 2 5 2 3 3 2 3 2 2 3 2 2 3 3 2 2 2 3 7 3 3 3 4 3 3 3 3 2 2 2 2 3 3 3 2 3 3 4 3 3 4 2 4 2 3 3 3 2 3 4 3 2 3 2 2 2 2 3 3 3 3 2 2 3 2 2 3 3 3 2 0 0 0 0 0
2 2 2 4 7 3 2 0 4 12 2 4 2 3 9 3 2 3 3 3 3 3 2 4 0 10 4 3 2 7 2 2 12 3 3 2 2 4 2 3 4 4 0 3 3 3 4 4 2 3 1 2 3 2 3 4 0 2 2 4 0 4 0 4 4 3 2 3 3 4 4 4 3 3 2 2 2 3 4 2 3 3 3 3 2 2 10 4 3 4 2 3 2 2 4 2 3 4 3 3 6 2 4 3 3 3 3 3 3 3 3 4 2 3 3 2 4 5 4 2 2 3 2 4 2 4 3 3 3 2 2 4 2 2 0 2 4 2 2 3 3 3 3 2 2 4 2 3 3 4 2 4 3 2 3 2 2 4 3 3 3 3 2 3 3 2 3 2 2 0 0 0 0 0
2 3 3 0 6 4 3 0 3 11 3 0 3 4 6 2 3 4 2 2 2 4 0 3 0 14 3 4 3 9 3 5 5 4 2 3 3 3 2 2 3 2 0 4 4 2 4 3 2 2 2 3 4 3 3 3 0 3 3 3 0 3 0 3 2 4 3 3 2 3 3 3 4 4 3 3 2 2 5 3 4 4 3 2 0 3 4 3 2 3 3 2 3 3 3 3 4 3 4 4 14 3 3 0 2 3 4 4 2 0 4 3 2 2 3 5 3 3 3 3 3 0 2 3 3 3 2 4 2 3 3 2 3 3 0 3 3 3 3 2 3 4 2 3 2 3 3 4 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 2 2 3 2 2 3 0 0 0 0 0
0 0 3 0 5 4 4 0 2 10 0 0 0 3 8 2 0 3 3 3 3 3 0 4 0 27 4 3 4 12 4 3 5 3 3 4 3 4 3 3 3 3 0 3 0 3 1 4 3 3 2 4 0 4 4 4 0 4 4 4 0 3 0 2 0 2 4 3 4 4 3 4 0 2 3 4 3 3 4 4 3 3 4 2 0 4 8 2 3 4 4 3 4 4 4 3 3 4 3 3 6 4 4 0 3 4 3 2 3 0 3 5 3 3 4 0 4 2 4 2 0 0 3 4 0 4 0 3 3 4 4 3 4 4 0 3 0 4 2 3 3 0 2 3 3 1 4 3 3 4 4 4 4 4 2 4 0 4 4 0 3 3 4 3 3 4 3 3 4 0 0 0 0 0
0 0 4 0 6 3 3 0 3 0 0 0 0 4 7 3 0 3 4 4 2 4 0 3 0 21 3 2 0 9 5 4 9 3 3 0 5 0 4 4 3 2 0 2 0 4 2 5 4 4 3 3 0 3 5 3 0 3 3 5 0 4 0 2 0 2 5 3 3 3 4 3 0 3 3 3 4 3 5 3 3 2 3 2 0 2 12 3 0 5 2 4 3 4 3 4 4 3 4 4 0 5 3 0 4 3 4 3 4 0 4 4 0 9 3 0 3 2 3 3 0 0 4 3 0 3 0 3 4 5 5 4 3 3 0 2 0 3 0 2 3 0 4 0 4 4 5 4 4 3 4 4 3 3 3 5 0 3 4 0 4 3 3 4 4 5 4 4 3 0 0 0 0 0
0 0 5 0 7 2 4 0 4 0 0 0 0 5 12 2 0 4 5 4 3 5 0 4 0 24 5 4 0 4 5 5 9 2 3 0 4 0 5 4 4 0 0 3 0 3 3 0 3 5 4 2 0 0 4 3 0 5 4 5 0 3 0 4 0 3 4 4 3 4 4 4 0 0 10 0 5 2 7 4 6 3 4 3 0 4 16 4 0 4 1 2 0 3 2 5 3 4 5 3 0 4 3 0 5 0 3 4 4 0 0 4 0 7 4 0 4 4 3 4 0 0 0 0 0 4 0 3 3 6 4 3 4 3 0 4 0 0 0 3 3 0 0 0 4 3 4 4 4 2 3 5 2 3 4 4 0 2 2 0 4 4 5 0 3 5 3 3 4 0 0 0 0 0
0 0 6 0 9 4 5 0 2 0 0 0 0 4 15 3 0 5 5 4 2 6 0 3 0 25 4 5 0 8 6 3 16 2 5 0 5 0 4 4 5 0 0 2 0 4 4 0 0 4 3 3 0 0 4 3 0 5 5 4 0 4 0 3 0 3 0 5 1 5 5 4 0 0 11 0 4 3 8 0 5 2 4 4 0 4 10 3 0 3 0 3 0 4 2 4 4 3 6 4 0 5 4 0 6 0 4 4 5 0 0 3 0 6 4 0 5 5 3 5 0 0 0 0 0 4 0 4 4 5 5 4 3 5 0 5 0 0 0 4 2 0 0 0 2 3 3 0 3 3 4 4 4 4 5 0 0 4 4 0 4 5 6 0 0 3 4 3 5 0 0 0 0 0
0 0 1 0 10 9 4 0 0 0 0 0 0 1 7 4 0 3 6 5 3 3 0 4 0 24 3 6 0 14 7 5 9 2 6 0 4 0 4 7 3 0 0 2 0 5 5 0 0 3 4 4 0 0 5 5 0 4 4 4 0 5 0 3 0 4 0 4 4 6 4 4 0 0 19 0 0 4 5 0 4 4 5 2 0 3 18 4 0 4 0 4 0 3 2 3 5 4 5 3 0 4 5 0 5 0 5 5 4 0 0 2 0 5 5 0 2 4 4 6 0 0 0 0 0 5 0 2 5 4 4 5 4 0 0 3 0 0 0 3 2 0 0 0 3 4 4 0 4 4 5 0 5 4 4 0 0 5 3 0 5 0 5 0 0 4 5 3 3 0 0 0 0 0
0 0 2 0 9 6 4 0 0 0 0 0 0 4 21 4 0 4 5 6 5 4 0 5 0 20 3 5 0 11 8 7 6 2 5 0 0 0 4 6 4 0 0 2 0 5 3 0 0 3 0 5 0 0 6 3 0 5 5 4 0 6 0 4 0 4 0 4 0 4 0 6 0 0 24 0 0 5 8 0 3 4 6 4 0 2 20 4 0 4 0 5 0 3 0 3 4 4 3 4 0 5 4 0 4 0 3 6 5 0 0 2 0 2 4 0 5 5 5 5 0 0 0 0 0 5 0 3 4 4 5 6 3 0 0 4 0 0 0 4 0 0 0 0 4 5 4 0 4 5 4 0 0 4 3 0 0 6 2 0 6 0 4 0 0 4 3 4 2 0 0 0 0 0
0 0 4 0 8 0 4 0 0 0 0 0 0 5 17 3 0 3 4 5 5 3 0 6 0 19 3 6 0 15 7 6 2 2 8 0 0 0 0 2 5 0 0 4 0 5 3 0 0 4 0 5 0 0 4 4 0 6 6 5 0 4 0 5 0 1 0 10 0 5 0 3 0 0 37 0 0 6 7 0 4 5 5 2 0 3 8 4 0 5 0 6 0 2 0 5 4 0 4 4 0 4 5 0 5 0 2 4 5 0 0 4 0 4 5 0 12 9 6 6 0 0 0 0 0 4 0 4 5 5 6 4 4 0 0 4 0 0 0 5 0 0 0 0 5 3 4 0 3 6 5 0 0 0 4 0 0 5 4 0 5 0 5 0 0 4 4 5 3 0 0 0 0 0
0 0 5 0 10 0 5 0 0 0 0 0 0 4 14 1 0 5 5 6 0 4 0 5 0 20 4 7 0 17 8 5 5 5 7 0 0 0 0 4 0 0 0 3 0 5 4 0 0 5 0 4 0 0 0 3 0 5 7 5 0 4 0 5 0 5 0 7 0 5 0 5 0 0 21 0 0 6 8 0 5 6 6 2 0 4 13 5 0 6 0 5 0 3 0 4 5 0 5 4 0 4 6 0 6 0 4 5 0 0 0 5 0 0 3 0 8 8 5 5 0 0 0 0 0 5 0 5 6 6 7 5 5 0 0 5 0 0 0 6 0 0 0 0 0 4 2 0 6 5 7 0 0 0 5 0 0 4 5 0 6 0 6 0 0 4 5 4 2 0 0 0 0 0
0 0 5 0 9 0 5 0 0 0 0 0 0 5 20 2 0 6 6 0 0 5 0 6 0 25 5 6 0 14 6 7 5 6 6 0 0 0 0 5 0 0 0 4 0 7 6 0 0 4 0 0 0 0 0 3 0 5 4 6 0 5 0 6 0 1 0 2 0 6 0 5 0 0 18 0 0 7 9 0 4 5 4 4 0 5 19 4 0 7 0 6 0 4 0 6 5 0 6 3 0 3 5 0 7 0 5 6 0 0 0 6 0 0 3 0 0 4 4 5 0 0 0 0 0 5 0 6 5 6 7 5 6 0 0 5 0 0 0 5 0 0 0 0 0 5 5 0 3 6 6 0 0 0 6 0 0 4 5 0 4 0 4 0 0 5 6 5 3 0 0 0 0 0
0 0 5 0 14 0 6 0 0 0 0 0 0 6 2 3 0 0 7 0 0 6 0 5 0 23 6 6 0 21 6 7 6 2 7 0 0 0 0 6 0 0 0 5 0 6 5 0 0 5 0 0 0 0 0 3 0 6 5 3 0 5 0 5 0 4 0 22 0 8 0 5 0 0 10 0 0 5 8 0 5 4 5 4 0 5 18 4 0 6 0 6 0 0 0 6 5 0 5 4 0 3 5 0 0 0 6 7 0 0 0 5 0 0 5 0 0 6 5 8 0 0 0 0 0 6 0 5 5 5 6 5 7 0 0 6 0 0 0 5 0 0 0 0 0 5 6 0 5 5 5 0 0 0 7 0 0 5 4 0 4 0 5 0 0 5 5 5 5 0 0 0 0 0
0 0 0 0 14 0 5 0 0 0 0 0 0 7 31 4 0 0 5 0 0 7 0 6 0 23 7 6 0 1 7 8 10 3 5 0 0 0 0 6 0 0 0 5 0 6 6 0 0 6 0 0 0 0 0 3 0 7 6 4 0 5 0 5 0 5 0 7 0 7 0 6 0 0 12 0 0 6 8 0 6 6 5 5 0 0 25 3 0 5 0 7 0 0 0 5 6 0 6 5 0 3 6 0 0 0 7 5 0 0 0 6 0 0 5 0 0 2 0 5 0 0 0 0 0 4 0 6 5 4 5 4 6 0 0 7 0 0 0 5 0 0 0 0 0 5 7 0 6 6 4 0 0 0 6 0 0 4 5 0 4 0 5 0 0 6 6 6 6 0 0 0 0 0
0 0 0 0 11 0 6 0 0 0 0 0 0 8 1 4 0 0 4 0 0 5 0 7 0 0 6 7 0 32 8 9 12 4 6 0 0 0 0 6 0 0 0 5 0 7 7 0 0 0 0 0 0 0 0 4 0 5 4 5 0 6 0 5 0 6 0 8 0 6 0 4 0 0 17 0 0 7 7 0 7 7 6 4 0 0 28 5 0 6 0 5 0 0 0 6 7 0 6 0 0 0 7 0 0 0 6 6 0 0 0 0 0 0 6 0 0 5 0 6 0 0 0 0 0 6 0 6 6 4 6 5 4 0 0 6 0 0 0 6 0 0 0 0 0 4 6 0 7 7 6 0 0 0 7 0 0 4 5 0 4 0 6 0 0 7 6 7 6 0 0 0 0 0
0 0 0 0 13 0 6 0 0 0 0 0 0 7 28 4 0 0 11 0 0 5 0 8 0 0 2 5 0 13 9 11 0 5 0 0 0 0 0 6 0 0 0 6 0 6 8 0 0 0 0 0 0 0 0 5 0 5 6 6 0 0 0 5 0 5 0 9 0 6 0 4 0 0 21 0 0 8 8 0 6 8 4 6 0 0 37 5 0 7 0 7 0 0 0 0 6 0 5 0 0 0 4 0 0 0 6 6 0 0 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0 1 0 7 5 6 7 5 0 0 0 7 0 0 0 5 0 0 0 0 0 4 7 0 6 8 6 0 0 0 6 0 0 5 6 0 5 0 7 0 0 7 7 6 2 0 0 0 0 0
0 0 0 0 13 0 6 0 0 0 0 0 0 8 24 4 0 0 5 0 0 6 0 7 0 0 4 5 0 18 10 7 0 5 0 0 0 0 0 7 0 0 0 7 0 5 7 0 0 0 0 0 0 0 0 4 0 6 7 6 0 0 0 5 0 5 0 16 0 7 0 6 0 0 34 0 0 9 7 0 7 6 5 6 0 0 23 8 0 7 0 6 0 0 0 0 7 0 6 0 0 0 5 0 0 0 5 7 0 0 0 0 0 0 7 0 0 0 0 7 0 0 0 0 0 3 0 6 6 6 6 5 0 0 0 6 0 0 0 6 0 0 0 0 0 4 5 0 7 0 5 0 0 0 7 0 0 7 6 0 6 0 8 0 0 0 8 7 4 0 0 0 0 0
0 0 0 0 11 0 7 0 0 0 0 0 0 7 7 0 0 0 41 0 0 7 0 3 0 0 6 3 0 18 9 10 0 6 0 0 0 0 0 7 0 0 0 0 0 2 8 0 0 0 0 0 0 0 0 4 0 5 8 7 0 0 0 7 0 7 0 2 0 7 0 4 0 0 44 0 0 7 8 0 6 4 5 7 0 0 19 6 0 7 0 16 0 0 0 0 8 0 5 0 0 0 5 0 0 0 5 7 0 0 0 0 0 0 7 0 0 0 0 7 0 0 0 0 0 4 0 7 0 3 6 6 0 0 0 5 0 0 0 6 0 0 0 0 0 6 8 0 5 0 7 0 0 0 8 0 0 6 7 0 5 0 7 0 0 0 6 8 2 0 0 0 0 0
0 0 0 0 0 0 8 0 0 0 0 0 0 8 13 0 0 0 34 0 0 8 0 2 0 0 8 4 0 23 8 10 0 6 0 0 0 0 0 9 0 0 0 0 0 5 5 0 0 0 0 0 0 0 0 5 0 7 7 8 0 0 0 0 0 7 0 5 0 0 0 6 0 0 42 0 0 4 9 0 0 4 6 8 0 0 28 7 0 9 0 19 0 0 0 0 7 0 5 0 0 0 5 0 0 0 6 4 0 0 0 0 0 0 7 0 0 0 0 4 0 0 0 0 0 4 0 8 0 4 5 7 0 0 0 8 0 0 0 8 0 0 0 0 0 6 8 0 9 0 0 0 0 0 8 0 0 5 8 0 7 0 8 0 0 0 0 7 5 0 0 0 0 0
0 0 0 0 0 0 9 0 0 0 0 0 0 0 8 0 0 0 31 0 0 7 0 5 0 0 9 0 0 8 8 11 0 7 0 0 0 0 0 10 0 0 0 0 0 7 7 0 0 0 0 0 0 0 0 8 0 8 9 9 0 0 0 0 0 8 0 11 0 0 0 5 0 0 20 0 0 0 11 0 0 34 8 8 0 0 34 8 0 10 0 16 0 0 0 0 7 0 5 0 0 0 8 0 0 0 8 6 0 0 0 0 0 0 8 0 0 0 0 7 0 0 0 0 0 5 0 9 0 0 8 7 0 0 0 0 0 0 0 6 0 0 0 0 0 6 9 0 5 0 0 0 0 0 8 0 0 6 7 0 8 0 5 0 0 0 0 8 6 0 0 0 0 0
