250.5 NA
747.64 NA
1244.092 NA
1743.034 NA
2241.968 NA
2738.426 NA
3237.382 NA
3735.556 NA
4234.198 NA
4731.574 NA
5153.146496815287 5263.451895043731
5610.229166666667 5735.422566371682
6099.62874251497 6279.795795795796
6846.556074766355 6618.090909090909
7342.067010309278 7127.320261437909
7837.655913978495 7631.996815286624
8091.676300578035 8265.400611620795
8806.480349344978 8611.623616236162
9277.286231884058 9094.125
9576.024844720498 9747.283185840708
10061.645502645502 10266.382636655948
10574.62331838565 10772.963898916967
11077.616935483871 11281.484126984127
11566.721030042918 11773.033707865168
12240.580071174378 12086.187214611871
12571.524691358025 12713.627218934911
13098.88813559322 13259.058536585366
13759.824817518249 13540.544247787611
14046.724907063197 14284.705627705627
14758.599206349207 14544.592741935483
15272.379591836734 15029.035294117648
15767.624489795919 15523.470588235294
16265.729838709678 16018.111111111111
16760.704 16513.404
17009.831325301206 17253.529880478087
17749.88 17506.064
17998.281124497993 18246.08764940239
18742.09561752988 18497.22891566265
18994.26907630522 19238.48605577689
19488.864 19735.888
20229.995967741936 19987.595238095237
20482.317269076306 20726.091633466134
21222.944 20978.896
21720.24497991968 21473.17529880478
22216.899193548386 21969.45238095238
22713.09638554217 22465.48605577689
23208.810483870966 22961.972222222223
23702.968253968254 23455.375
24197.241106719368 23950.947368421053
24450.93650793651 24695.076612903227
