NA 18135.008196721312 18215.234375 NA
NA 18381.317567567567 18477.745098039217 NA
NA 18609.510791366905 18732.91891891892 NA
NA 18850.88188976378 18969.983739837397 NA
NA 19089.91935483871 19212.190476190477 NA
NA 19326.719298245614 19463.75 NA
NA 19569.008547008547 19708.706766917294 NA
NA 19809.84745762712 19952.924242424244 NA
NA 20052.495798319327 20204.51145038168 NA
NA 20306.661016949154 20446.363636363636 NA
NA 20549.268907563026 20689.0 NA
NA 20790.322033898305 20930.909090909092 NA
NA 21031.30172413793 21171.81343283582 NA
NA 21281.53846153846 21415.17293233083 NA
NA 21525.875 21658.223076923077 NA
NA 21804.593220338982 21900.0 NA
NA 22047.016806722688 22142.465648854963 NA
NA 22290.754098360656 22385.171875 NA
NA 22533.37398373984 22627.44094488189 NA
NA 22788.248 22869.712 NA
NA 23031.543307086613 23111.829268292684 NA
NA 23273.02380952381 23353.83870967742 NA
NA 23516.128 23594.216 NA
NA 23883.720930232557 23712.752066115703 NA
NA 24143.646153846155 23991.508333333335 NA
NA 24386.271317829458 24234.23140495868 NA
NA 24628.79487179487 24489.60902255639 NA
NA 24885.11111111111 24737.88028169014 NA
NA 25120.85576923077 24988.479452054795 NA
NA 25364.008403361346 25214.396946564884 NA
NA 25604.66129032258 25451.9126984127 NA
NA 25849.03937007874 25687.861788617887 NA
NA 26091.428571428572 25930.895161290322 NA
NA 26333.752 26222.568 NA
NA 26587.96899224806 26461.826446280993 NA
NA 26850.077519379844 26704.528925619834 NA
NA 27092.56923076923 26944.916666666668 NA
NA 27338.2268907563 27201.73282442748 NA
NA 27570.73943661972 27427.287037037036 NA
NA 27819.525179856115 27664.81081081081 NA
NA 28075.812030075187 27943.555555555555 NA
NA 28318.90076335878 28186.714285714286 NA
NA 28560.780303030304 28427.86440677966 NA
NA 28803.723076923077 28671.191666666666 NA
NA 29044.406015037595 28911.42735042735 NA
NA 29287.598484848484 29153.35593220339 NA
NA 29529.61654135338 29394.324786324785 NA
NA 29772.584615384614 29638.791666666668 NA
NA 30014.6106870229 29879.7731092437 NA
NA 30257.17054263566 30123.537190082643 NA
NA 30499.23076923077 30364.491666666665 NA
NA 30741.34351145038 30605.36974789916 NA
NA 30983.66153846154 30848.291666666668 NA
NA 31225.91472868217 31091.272727272728 NA
NA 31468.076335877864 31330.96638655462 NA
NA 31710.323308270676 31570.478632478633 NA
NA 31952.641791044774 31811.043103448275 NA
NA 32194.924812030076 32054.068376068375 NA
NA 32437.14393939394 32297.15254237288 NA
NA 32720.17910447761 32536.318965517243 NA
NA 32926.44 NA NA
NA 33172.456 NA NA
NA 33418.472 NA NA
NA 33686.296 NA NA
NA 33932.312 NA NA
NA 34178.328 NA NA
NA 34424.344 NA NA
NA 34670.36 NA NA
NA 34916.376 NA NA
NA 35162.392 NA NA
NA 35408.408 NA NA
NA 35654.424 NA NA
NA 35900.44 NA NA
NA 36146.456 NA NA
NA 36392.472 NA NA
NA 36638.488 NA NA
NA 36884.504 NA NA
NA 37130.52 NA NA
NA 37376.536 NA NA
NA NA NA 37661.5
NA NA NA 37908.56
NA NA NA 38156.568
NA NA NA 38404.392
NA NA NA 38651.28
NA NA NA 38899.96
NA NA NA 39148.308
NA NA NA 39396.0
NA NA NA 39643.68
NA NA NA 39890.712
NA NA NA 40140.556
NA NA NA 40386.824
NA NA NA 40635.444
NA NA NA 40882.304
NA NA NA 41132.12
NA NA NA 41379.208
NA NA NA 41625.932
NA NA NA 41874.876
NA NA NA 42124.492
NA NA NA 42370.508
NA NA NA 42616.524
NA NA NA 42865.904
NA NA NA 43111.92
NA NA NA 43364.72
NA NA NA 43612.648
NA NA NA 43859.2
NA NA NA 44105.216
NA NA NA 44351.232
NA NA NA 44601.708
NA NA NA 44851.836
NA NA NA 45100.688
NA NA NA 45346.704
NA NA NA 45592.72
NA NA NA 45838.736
NA NA NA 46084.752
NA NA NA 46330.768
NA NA NA 46576.784
NA NA NA 46822.8
NA NA NA 47068.816
NA NA NA 47314.832
NA NA NA 47570.38
NA NA NA 47817.312
NA NA NA 48075.432
NA NA NA 48321.448
NA NA NA 48567.464
NA NA NA 48817.304
NA NA NA 49063.32
NA NA NA 49309.336
