25.257531751791962 -2813.424971190361
43.17238171325831 -1226.0390789342234
53.17628616342209 -790.8352517326609
58.98863797411823 -607.2159464523335
60.258691516318855 -340.1606580636764
60.43510829789508 -200.21217568252519
60.4986000209411 -174.92607523142647
61.34123423405939 -192.15477116841924
61.34123423405939 -110.47564928532347
61.45919694946789 -74.59043415583909
61.707873683819436 -124.01898219370702
61.898989394053174 -89.35802582552374
61.898989394053174 -50.81801602399638
62.21468872470236 -56.19029740923566
62.21468872470236 -74.92441241813134
62.40598924763957 -52.29546635593173
62.526610532579156 -32.9144676624636
62.526610532579156 -85.23218582062296
62.526610532579156 -20.0328429094388
62.526610532579156 -34.08850585666543
62.526610532579156 -12.41043188460488
62.87400288864136 -41.581957018253874
62.87400288864136 -21.862443001678187
63.4478375153783 -7.88903633244706
63.4478375153783 -15.00344849580358
63.4478375153783 -12.430769288082343
63.4478375153783 -39.637381430978664
63.4478375153783 -43.03231858108682
63.4478375153783 -35.17461666181704
63.4478375153783 -0.6694915496835447
63.4478375153783 -11.094208571222834
63.4478375153783 16.822403148577006
63.4478375153783 16.088497160079555
63.4478375153783 12.305682333033143
63.4478375153783 8.684705889318554
63.4478375153783 19.67365721008491
63.4478375153783 20.94109292156444
63.4478375153783 -0.8194602061502786
63.4478375153783 8.96874459610978
63.4478375153783 -7.13389072115964
